results/ece587_project_gcc_gshare_128KB.txt:bpred_2lev.bpred_jr_rate    0.7701 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_gcc_gshare_16KB.txt:bpred_2lev.bpred_jr_rate    0.7691 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_gcc_gshare_1MB.txt:bpred_2lev.bpred_jr_rate    0.7706 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_gcc_gshare_256KB.txt:bpred_2lev.bpred_jr_rate    0.7702 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_gcc_gshare_32KB.txt:bpred_2lev.bpred_jr_rate    0.7688 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_gcc_gshare_512KB.txt:bpred_2lev.bpred_jr_rate    0.7708 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_gcc_gshare_64KB.txt:bpred_2lev.bpred_jr_rate    0.7699 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_go_gshare_128KB.txt:bpred_2lev.bpred_jr_rate    0.9777 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_go_gshare_16KB.txt:bpred_2lev.bpred_jr_rate    0.9711 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_go_gshare_1MB.txt:bpred_2lev.bpred_jr_rate    0.9762 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_go_gshare_256KB.txt:bpred_2lev.bpred_jr_rate    0.9784 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_go_gshare_32KB.txt:bpred_2lev.bpred_jr_rate    0.9743 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_go_gshare_512KB.txt:bpred_2lev.bpred_jr_rate    0.9782 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_go_gshare_64KB.txt:bpred_2lev.bpred_jr_rate    0.9759 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_ijpeg_gshare_128KB.txt:bpred_2lev.bpred_jr_rate    0.9994 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_ijpeg_gshare_16KB.txt:bpred_2lev.bpred_jr_rate    0.9994 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_ijpeg_gshare_1MB.txt:bpred_2lev.bpred_jr_rate    0.9994 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_ijpeg_gshare_256KB.txt:bpred_2lev.bpred_jr_rate    0.9994 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_ijpeg_gshare_32KB.txt:bpred_2lev.bpred_jr_rate    0.9994 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_ijpeg_gshare_512KB.txt:bpred_2lev.bpred_jr_rate    0.9994 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_ijpeg_gshare_64KB.txt:bpred_2lev.bpred_jr_rate    0.9994 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_li_gshare_128KB.txt:bpred_2lev.bpred_jr_rate    0.9052 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_li_gshare_16KB.txt:bpred_2lev.bpred_jr_rate    0.9073 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_li_gshare_1MB.txt:bpred_2lev.bpred_jr_rate    0.9030 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_li_gshare_256KB.txt:bpred_2lev.bpred_jr_rate    0.9050 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_li_gshare_32KB.txt:bpred_2lev.bpred_jr_rate    0.9072 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_li_gshare_512KB.txt:bpred_2lev.bpred_jr_rate    0.9027 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_li_gshare_64KB.txt:bpred_2lev.bpred_jr_rate    0.9058 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_m88ksim_gshare_128KB.txt:bpred_2lev.bpred_jr_rate <error: divide by zero> # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_m88ksim_gshare_16KB.txt:bpred_2lev.bpred_jr_rate <error: divide by zero> # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_m88ksim_gshare_1MB.txt:bpred_2lev.bpred_jr_rate <error: divide by zero> # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_m88ksim_gshare_256KB.txt:bpred_2lev.bpred_jr_rate <error: divide by zero> # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_m88ksim_gshare_32KB.txt:bpred_2lev.bpred_jr_rate <error: divide by zero> # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_m88ksim_gshare_512KB.txt:bpred_2lev.bpred_jr_rate <error: divide by zero> # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_m88ksim_gshare_64KB.txt:bpred_2lev.bpred_jr_rate <error: divide by zero> # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_perl_gshare_128KB.txt:bpred_2lev.bpred_jr_rate    0.6154 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_perl_gshare_16KB.txt:bpred_2lev.bpred_jr_rate    0.6154 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_perl_gshare_1MB.txt:bpred_2lev.bpred_jr_rate    0.6154 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_perl_gshare_256KB.txt:bpred_2lev.bpred_jr_rate    0.6154 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_perl_gshare_32KB.txt:bpred_2lev.bpred_jr_rate    0.6154 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_perl_gshare_512KB.txt:bpred_2lev.bpred_jr_rate    0.6154 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_perl_gshare_64KB.txt:bpred_2lev.bpred_jr_rate    0.6154 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_vortex_gshare_128KB.txt:bpred_2lev.bpred_jr_rate <error: divide by zero> # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_vortex_gshare_16KB.txt:bpred_2lev.bpred_jr_rate <error: divide by zero> # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_vortex_gshare_1MB.txt:bpred_2lev.bpred_jr_rate <error: divide by zero> # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_vortex_gshare_256KB.txt:bpred_2lev.bpred_jr_rate <error: divide by zero> # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_vortex_gshare_32KB.txt:bpred_2lev.bpred_jr_rate <error: divide by zero> # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_vortex_gshare_512KB.txt:bpred_2lev.bpred_jr_rate <error: divide by zero> # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_vortex_gshare_64KB.txt:bpred_2lev.bpred_jr_rate <error: divide by zero> # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
